,key_0,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,Delay,predicted_payment_date,bucketed_delay
4682,4682,U001,0200152991,JET ,,2020.0,1930597244.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,294.15,20200303.0,NAA8,1930597244.0,0,2020-03-18,null
4683,4683,CA02,0140104249,SOB corporation,,2020.0,2960619710.0,2020-03-10,2020-03-10,2020-03-10,2020-03-27,CAD,RV,48431.8,20200317.0,CA10,2960619710.0,-4,2020-03-23,null
4684,4684,U001,0200769623,WAL-MAR co,,2020.0,1930830025.0,2020-04-27,2020-04-27,2020-04-27,2020-05-12,USD,RV,6532.6,20200427.0,NAH4,1930830025.0,1,2020-05-13,+ve
4685,4685,U001,CCU013,KRAFT F corp,,2020.0,1930693348.0,2020-03-27,2020-03-24,2020-03-27,2020-03-27,USD,RV,10490.72,20200327.0,NAX2,1930693348.0,1,2020-03-28,+ve
4686,4686,U001,0200769623,WAL-MAR in,,2020.0,1930882283.0,2020-05-10,2020-05-09,2020-05-10,2020-05-25,USD,RV,1518.56,20200510.0,NAH4,1930882283.0,1,2020-05-26,+ve
4687,4687,U001,0200769623,WAL-MAR co,,2020.0,1930620419.0,2020-03-10,2020-03-07,2020-03-10,2020-03-25,USD,RV,27653.04,20200310.0,NAH4,1930620419.0,1,2020-03-26,+ve
4688,4688,U001,0200761734,H E BUT corp,,2020.0,1930794932.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,37655.81,20200417.0,NAA8,1930794932.0,0,2020-05-02,null
4689,4689,U001,0200769623,WAL-MAR corporation,,2020.0,1930794210.0,2020-04-16,2020-04-16,2020-04-16,2020-05-01,USD,RV,10295.31,20200416.0,NAH4,1930794210.0,1,2020-05-02,+ve
4690,4690,U001,0200769623,WAL-MAR corporation,,2020.0,1930832362.0,2020-04-30,2020-04-28,2020-04-30,2020-05-15,USD,RV,43363.56,20200430.0,NAH4,1930832362.0,1,2020-05-16,+ve
4691,4691,CA02,0140104240,FEDER llc,,2020.0,2960627869.0,2020-04-11,2020-04-11,2020-04-11,2020-04-29,CAD,RV,164795.44,20200419.0,CA10,2960627869.0,-4,2020-04-25,null
4692,4692,U001,0200749225,SUPER  ,,2020.0,1930832137.0,2020-04-29,2020-04-28,2020-04-29,2020-05-14,USD,RV,102836.9,20200429.0,NAA8,1930832137.0,0,2020-05-14,null
4693,4693,CA02,140104285,BUY- corporation,,2020.0,2960627636.0,2020-04-11,2020-04-11,2020-04-11,2020-05-01,CAD,RV,60636.88,20200421.0,CA10,2960627636.0,-4,2020-04-27,null
4694,4694,U001,0200743129,BROOKS llc,,2020.0,1930666803.0,2020-03-18,2020-03-18,2020-03-18,2020-04-02,USD,RV,101917.53,20200318.0,NAA8,1930666803.0,0,2020-04-02,null
4695,4695,U001,0200794332,COST corporation,,2020.0,1930824376.0,2020-05-01,2020-04-24,2020-05-01,2020-05-16,USD,RV,32481.88,20200501.0,NAAX,1930824376.0,1,2020-05-17,+ve
4696,4696,U001,0200769623,WAL-MAR ,,2020.0,1930650596.0,2020-03-14,2020-03-13,2020-03-14,2020-03-29,USD,RV,36430.18,20200314.0,NAH4,1930650596.0,1,2020-03-30,+ve
4697,4697,U001,200744019,TARG llc,,2020.0,1930861879.0,2020-05-07,2020-05-06,2020-05-07,2020-05-22,USD,RV,28115.68,20200507.0,NAA8,1930861879.0,0,2020-05-22,null
4698,4698,U001,0200769623,WAL-MAR ,,2020.0,1930798728.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,58036.03,20200417.0,NAH4,1930798728.0,1,2020-05-03,+ve
4699,4699,U001,0200700919,US  systems,,2020.0,1930587545.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,44349.85,20200303.0,NAA8,1930587545.0,0,2020-03-18,null
4700,4700,U001,0200719526,SHARP S corporation,,2020.0,1930838585.0,2020-05-05,2020-05-04,2020-05-05,2020-05-20,USD,RV,3810.5,20200505.0,NAA8,1930838585.0,0,2020-05-20,null
4701,4701,U001,0200762301,C&S WH corporation,,2020.0,1930598587.0,2020-03-05,2020-03-04,2020-03-05,2020-05-09,USD,RV,4493.39,20200305.0,NAGD,1930598587.0,0,2020-05-09,null
4702,4702,U001,0200769623,WAL-MAR us,,2020.0,1930638011.0,2020-03-11,2020-03-11,2020-03-11,2020-03-26,USD,RV,7264.82,20200311.0,NAH4,1930638011.0,1,2020-03-27,+ve
4703,4703,U001,0200790543,H SC ,,2020.0,1930570906.0,2020-02-27,2020-02-26,2020-02-27,2020-03-13,USD,RV,49430.79,20200227.0,NAA8,1930570906.0,0,2020-03-13,null
4704,4704,U001,200769623,WAL-MAR corporation,,2020.0,1930881406.0,2020-05-09,2020-05-08,2020-05-09,2020-05-24,USD,RV,9035.35,20200509.0,NAH4,1930881406.0,2,2020-05-26,+ve
4705,4705,U001,0200726979,BJ'S  ,,2020.0,1930859328.0,2020-05-05,2020-05-05,2020-05-05,2020-05-20,USD,RV,285.8,20200505.0,NAA8,1930859328.0,0,2020-05-20,null
4706,4706,U001,200357714,US  co,,2020.0,1930820466.0,2020-04-28,2020-04-23,2020-04-28,2020-05-13,USD,RV,16289.51,20200428.0,NAA8,1930820466.0,0,2020-05-13,null
4707,4707,U001,200769623,WAL-MAR in,,2020.0,1930877021.0,2020-05-09,2020-05-07,2020-05-09,2020-05-24,USD,RV,12553.85,20200509.0,NAH4,1930877021.0,2,2020-05-26,+ve
4708,4708,U001,0100031704,DELHAIZE corporation,,2020.0,1930856879.0,2020-05-04,2020-05-04,2020-05-04,2020-05-19,USD,RV,86831.85,20200504.0,NAA8,1930856879.0,0,2020-05-19,null
4709,4709,U001,0200769623,WAL-MAR corporation,,2020.0,1930822085.0,2020-04-25,2020-04-24,2020-04-25,2020-05-10,USD,RV,14690.49,20200425.0,NAH4,1930822085.0,1,2020-05-11,+ve
4710,4710,U001,0100031704,DELHAIZE llc,,2020.0,1930808600.0,2020-04-22,2020-04-21,2020-04-22,2020-05-07,USD,RV,78931.74,20200422.0,NAA8,1930808600.0,0,2020-05-07,null
4711,4711,U001,0200865666,RESTAU co,,2020.0,1930706943.0,2020-03-26,2020-03-26,2020-03-26,2020-04-15,USD,RV,800.07,20200326.0,NAD1,1930706943.0,1,2020-04-16,+ve
4712,4712,U001,0200704045,RA associates,,2020.0,1930698062.0,2020-03-24,2020-03-25,2020-03-24,2020-04-08,USD,RV,86087.32,20200324.0,NAA8,1930698062.0,0,2020-04-08,null
4713,4713,CA02,0140106372,G T  associates,,2020.0,2960624708.0,2020-03-26,2020-03-26,2020-03-26,2020-04-06,CAD,RV,5840.29,20200327.0,CA10,2960624708.0,-4,2020-04-02,null
4714,4714,U001,0200706844,WINC co,,2020.0,1930717327.0,2020-03-27,2020-03-28,2020-03-27,2020-04-11,USD,RV,37454.07,20200327.0,NAA8,1930717327.0,0,2020-04-11,null
4715,4715,U001,0200706844,WINC foundation,,2020.0,1930825428.0,2020-04-24,2020-04-24,2020-04-24,2020-05-09,USD,RV,3430.87,20200424.0,NAA8,1930825428.0,0,2020-05-09,null
4716,4716,U001,0200148860,DOLLA corp,,2020.0,1930859139.0,2020-05-06,2020-05-05,2020-05-06,2020-05-21,USD,RV,92201.36,20200506.0,NAA8,1930859139.0,0,2020-05-21,null
4717,4717,U001,200769623,WAL-MAR llc,,2020.0,1930885110.0,2020-05-12,2020-05-10,2020-05-12,2020-05-27,USD,RV,73325.79,20200512.0,NAH4,1930885110.0,2,2020-05-29,+ve
4718,4718,U001,0200726979,BJ'S  ,,2020.0,1930773750.0,2020-04-03,2020-04-10,2020-04-03,2020-04-18,USD,RV,936.39,20200403.0,NAA8,1930773750.0,0,2020-04-18,null
4719,4719,U001,0200769623,WAL-MAR foundation,,2020.0,1930862147.0,2020-05-06,2020-05-06,2020-05-06,2020-05-21,USD,RV,14900.5,20200506.0,NAH4,1930862147.0,1,2020-05-22,+ve
4720,4720,U001,0200769623,WAL-MAR systems,,2020.0,1930587045.0,2020-03-04,2020-03-02,2020-03-04,2020-03-19,USD,RV,7559.65,20200304.0,NAH4,1930587045.0,1,2020-03-20,+ve
4721,4721,U001,200769623,WAL-MAR us,,2020.0,1930683405.0,2020-03-23,2020-03-21,2020-03-23,2020-04-07,USD,RV,14182.73,20200323.0,NAH4,1930683405.0,2,2020-04-09,+ve
4722,4722,U001,0200769623,WAL-MAR ,,2020.0,1930800900.0,2020-04-20,2020-04-18,2020-04-20,2020-05-05,USD,RV,9936.4,20200420.0,NAH4,1930800900.0,1,2020-05-06,+ve
4723,4723,U001,0200769623,WAL-MAR associates,,2020.0,1930729520.0,2020-04-03,2020-04-01,2020-04-03,2020-04-18,USD,RV,10068.41,20200403.0,NAH4,1930729520.0,1,2020-04-19,+ve
4724,4724,U001,0200769623,WAL-MAR llc,,2020.0,1930703434.0,2020-03-26,2020-03-25,2020-03-26,2020-04-10,USD,RV,661.11,20200326.0,NAH4,1930703434.0,1,2020-04-11,+ve
4725,4725,U001,0200772595,SAFEW trust,,2020.0,1930868332.0,2020-05-06,2020-05-06,2020-05-06,2020-05-21,USD,RV,71721.63,20200506.0,NAA8,1930868332.0,0,2020-05-21,null
4726,4726,U001,0200769623,WAL-MAR foundation,,2020.0,1930800894.0,2020-04-20,2020-04-20,2020-04-20,2020-05-05,USD,RV,2282.87,20200420.0,NAH4,1930800894.0,1,2020-05-06,+ve
4727,4727,U001,0200230690,DECA in,,2020.0,1930674745.0,2020-03-20,2020-03-20,2020-03-20,2020-03-26,USD,RV,42466.44,20200316.0,NAM2,1930674745.0,1,2020-03-27,+ve
4728,4728,U001,0200762301,C&S WH corp,,2020.0,1930763914.0,2020-04-08,2020-04-08,2020-04-08,2020-04-23,USD,RV,54540.11,20200408.0,NAC6,1930763914.0,1,2020-04-24,+ve
4729,4729,U001,0100036538,DENVER foundation,,2020.0,1930608431.0,2020-03-11,2020-03-05,2020-03-11,2020-03-26,USD,RV,3023.08,20200311.0,NAA8,1930608431.0,0,2020-03-26,null
4730,4730,U001,0200555117,BURR systems,,2020.0,1930839414.0,2020-04-30,2020-04-29,2020-04-30,2020-05-15,USD,RV,67135.95,20200430.0,NAA8,1930839414.0,0,2020-05-15,null
4731,4731,U001,0200769623,WAL-MAR corp,,2020.0,1930794231.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,7289.94,20200417.0,NAH4,1930794231.0,1,2020-05-03,+ve
4732,4732,U001,0200744019,TARG co,,2020.0,1930862916.0,2020-05-07,2020-05-06,2020-05-07,2020-05-22,USD,RV,21215.75,20200507.0,NAA8,1930862916.0,0,2020-05-22,null
4733,4733,U001,0200775094,SAVE M corporation,,2020.0,1930676423.0,2020-03-20,2020-03-20,2020-03-20,2020-04-04,USD,RV,79219.96,20200320.0,NAA8,1930676423.0,0,2020-04-04,null
4734,4734,U001,0200592182,DECA corporation,,2020.0,1930838806.0,2020-04-29,2020-04-29,2020-04-29,2020-04-26,USD,RV,5904.16,20200416.0,NAM2,1930838806.0,1,2020-04-27,+ve
4735,4735,U001,0200769623,WAL-MAR llc,,2020.0,1930800233.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,617.9,20200418.0,NAH4,1930800233.0,1,2020-05-04,+ve
4736,4736,U001,0200722444,PERFOR us,,2020.0,1930666684.0,2020-03-19,2020-03-18,2020-03-19,2020-04-03,USD,RV,42876.12,20200319.0,NAA8,1930666684.0,0,2020-04-03,null
4737,4737,U001,0200744019,TARG corp,,2020.0,1930767518.0,2020-04-09,2020-04-08,2020-04-09,2020-04-24,USD,RV,6320.54,20200409.0,NAA8,1930767518.0,0,2020-04-24,null
4738,4738,U001,0200780383,MEIJ corporation,,2020.0,1930632149.0,2020-03-10,2020-03-10,2020-03-10,2020-03-25,USD,RV,20065.5,20200310.0,NAA8,1930632149.0,0,2020-03-25,null
4739,4739,U001,0200739006,AL us,,2020.0,1930784221.0,2020-04-15,2020-04-14,2020-04-15,2020-04-30,USD,RV,38612.65,20200415.0,NAA8,1930784221.0,0,2020-04-30,null
4740,4740,U001,200727272,BROOKS llc,,2020.0,1930670404.0,2020-03-19,2020-03-18,2020-03-19,2020-04-03,USD,RV,20120.09,20200319.0,NAA8,1930670404.0,0,2020-04-03,null
4741,4741,U001,0200769623,WAL-MAR trust,,2020.0,1930823346.0,2020-04-24,2020-04-24,2020-04-24,2020-05-09,USD,RV,943.12,20200424.0,NAH4,1930823346.0,1,2020-05-10,+ve
4742,4742,CA02,0140104409,LOB in,,2020.0,2960620206.0,2020-03-10,2020-03-10,2020-03-10,2020-03-27,CAD,RV,7942.88,20200317.0,CA10,2960620206.0,-4,2020-03-23,null
4743,4743,U001,0200704858,WAKE trust,,2020.0,1930673144.0,2020-03-20,2020-03-19,2020-03-20,2020-04-04,USD,RV,17770.43,20200320.0,NAA8,1930673144.0,0,2020-04-04,null
4744,4744,U001,0200712105,WALG llc,,2020.0,1930594858.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,645.09,20200303.0,NAA8,1930594858.0,0,2020-03-18,null
4745,4745,U001,0200737918,W LEE  in,,2020.0,1930854959.0,2020-05-04,2020-05-03,2020-05-04,2020-05-19,USD,RV,53655.27,20200504.0,NAA8,1930854959.0,0,2020-05-19,null
4746,4746,U001,0200803720,DEC foundation,,2020.0,1930689887.0,2020-03-24,2020-03-24,2020-03-24,2020-04-08,USD,RV,1049.19,20200316.0,NAM4,1930689887.0,1,2020-04-09,+ve
4747,4747,U001,0200749225,SUPER  ,,2020.0,1930690397.0,2020-03-25,2020-03-24,2020-03-25,2020-04-09,USD,RV,71351.64,20200325.0,NAA8,1930690397.0,0,2020-04-09,null
4748,4748,U001,0200735528,ASSOCIA systems,,2020.0,1930759350.0,2020-04-09,2020-04-07,2020-04-09,2020-04-24,USD,RV,63331.61,20200409.0,NAA8,1930759350.0,0,2020-04-24,null
4749,4749,U001,0200705742,DOT corp,,2020.0,1930578984.0,2020-02-27,2020-02-27,2020-02-27,2020-03-30,USD,RV,23274.9,20200227.0,NA32,1930578984.0,0,2020-03-30,null
4750,4750,U001,0200132251,SUPERB llc,,2020.0,1930833419.0,2020-05-01,2020-04-28,2020-05-01,2020-05-16,USD,RV,123.3,20200501.0,NAA8,1930833419.0,0,2020-05-16,null
4751,4751,U001,0200555117,BURR co,,2020.0,1930722878.0,2020-03-31,2020-03-31,2020-03-31,2020-04-15,USD,RV,50.94,20200331.0,NAX2,1930722878.0,1,2020-04-16,+ve
4752,4752,CA02,0140105357,CINNAR foundation,,2020.0,2960623624.0,2020-03-24,2020-03-24,2020-03-24,2020-04-12,CAD,RV,13667.0,20200402.0,CA10,2960623624.0,-4,2020-04-08,null
4753,4753,U001,0200881076,ALBERT in,,2020.0,1930650647.0,2020-03-13,2020-03-13,2020-03-13,2020-03-28,USD,RV,18853.68,20200313.0,NAA8,1930650647.0,0,2020-03-28,null
4754,4754,U001,0200786288,FAMILY foundation,,2020.0,1930778490.0,2020-04-13,2020-04-12,2020-04-13,2020-04-28,USD,RV,29861.57,20200413.0,NAC6,1930778490.0,1,2020-04-29,+ve
4755,4755,U001,0200769623,WAL-MAR ,,2020.0,1930683571.0,2020-03-22,2020-03-21,2020-03-22,2020-04-06,USD,RV,15446.04,20200322.0,NAH4,1930683571.0,1,2020-04-07,+ve
4756,4756,CA02,0140104440,SO ,,2020.0,2960628337.0,2020-04-17,2020-04-17,2020-04-17,2020-05-04,CAD,RV,48460.06,20200424.0,CA10,2960628337.0,-4,2020-04-30,null
4757,4757,U001,0200707822,PUBLI associates,,2020.0,1930783533.0,2020-04-14,2020-04-14,2020-04-14,2020-04-29,USD,RV,83894.55,20200414.0,NAA8,1930783533.0,0,2020-04-29,null
4758,4758,U001,0200762301,C&S WH corp,,2020.0,1930750791.0,2020-04-06,2020-04-05,2020-04-06,2020-04-21,USD,RV,22540.58,20200406.0,NAC6,1930750791.0,1,2020-04-22,+ve
4759,4759,U001,0200769623,WAL-MAR corporation,,2020.0,1930601059.0,2020-03-05,2020-03-04,2020-03-05,2020-03-20,USD,RV,106.67,20200305.0,NAH4,1930601059.0,1,2020-03-21,+ve
4760,4760,U001,0200790710,F associates,,2020.0,1930691716.0,2020-03-27,2020-03-24,2020-03-27,2020-04-11,USD,RV,472.79,20200327.0,NAA8,1930691716.0,0,2020-04-11,null
4761,4761,U001,0200769623,WAL-MAR associates,,2020.0,1930759546.0,2020-04-08,2020-04-07,2020-04-08,2020-04-23,USD,RV,48478.69,20200408.0,NAH4,1930759546.0,1,2020-04-24,+ve
4762,4762,U001,0200769623,WAL-MAR systems,,2020.0,1930739812.0,2020-04-03,2020-04-03,2020-04-03,2020-04-18,USD,RV,37873.96,20200403.0,NAH4,1930739812.0,1,2020-04-19,+ve
4763,4763,U001,0200714710,SYSCO  associates,,2020.0,1930670956.0,2020-03-20,2020-03-19,2020-03-20,2020-04-04,USD,RV,6623.73,20200320.0,NAA8,1930670956.0,0,2020-04-04,null
4764,4764,U001,CCU002,KRFT FDS systems,,2020.0,1930609492.0,2020-03-09,2020-03-05,2020-03-09,2020-04-13,USD,RV,17173.47,20200309.0,NAG2,1930609492.0,0,2020-04-13,null
4765,4765,U001,0200759878,SA trust,,2020.0,1930725369.0,2020-04-05,2020-03-31,2020-04-05,2020-05-20,USD,RV,114775.05,20200405.0,NAWP,1930725369.0,0,2020-05-20,null
4766,4766,U001,0200769623,WAL-MAR foundation,,2020.0,1930693778.0,2020-03-27,2020-03-25,2020-03-27,2020-04-11,USD,RV,35954.58,20200327.0,NAH4,1930693778.0,1,2020-04-12,+ve
4767,4767,U001,0200769623,WAL-MAR us,,2020.0,1930852995.0,2020-05-04,2020-05-02,2020-05-04,2020-05-19,USD,RV,2322.95,20200504.0,NAH4,1930852995.0,1,2020-05-20,+ve
4768,4768,CA02,0140104409,LOB co,,2020.0,2960625269.0,2020-03-31,2020-03-31,2020-03-31,2020-04-19,CAD,RV,82890.72,20200409.0,CA10,2960625269.0,-4,2020-04-15,null
4769,4769,U001,0200707822,PUBLI corp,,2020.0,1930776611.0,2020-04-11,2020-04-10,2020-04-11,2020-04-26,USD,RV,89515.09,20200411.0,NAA8,1930776611.0,0,2020-04-26,null
4770,4770,U001,0200769623,WAL-MAR corp,,2020.0,1930779802.0,2020-04-13,2020-04-12,2020-04-13,2020-04-28,USD,RV,19609.14,20200413.0,NAH4,1930779802.0,1,2020-04-29,+ve
4771,4771,U001,0100030964,NATURA ,,2020.0,1930850345.0,2020-05-01,2020-05-02,2020-05-01,2020-05-16,USD,RV,1472.0,20200501.0,NAA8,1930850345.0,0,2020-05-16,null
4772,4772,U001,0200078795,H T H trust,,2020.0,1930599158.0,2020-03-04,2020-03-04,2020-03-04,2020-03-19,USD,RV,17.36,20200304.0,NAA8,1930599158.0,0,2020-03-19,null
4773,4773,U001,0200794332,COST corporation,,2020.0,1930692230.0,2020-03-25,2020-03-24,2020-03-25,2020-04-09,USD,RV,36319.81,20200325.0,NAAX,1930692230.0,1,2020-04-10,+ve
4774,4774,U001,200793830,M in,,2020.0,1930854617.0,2020-05-03,2020-05-03,2020-05-03,2020-07-07,USD,RV,9179.96,20200503.0,NAGD,1930854617.0,0,2020-07-07,null
4775,4775,U001,0200707005,KING S corporation,,2020.0,1930759979.0,2020-04-10,2020-04-07,2020-04-10,2020-04-25,USD,RV,33497.25,20200410.0,NAA8,1930759979.0,0,2020-04-25,null
4776,4776,U001,0200752302,KROGER systems,,2020.0,1930748738.0,2020-04-06,2020-04-04,2020-04-06,2020-04-21,USD,RV,27862.1,20200406.0,NAA8,1930748738.0,0,2020-04-21,null
4777,4777,U001,0200769623,WAL-MAR us,,2020.0,1930875395.0,2020-05-09,2020-05-07,2020-05-09,2020-05-24,USD,RV,13998.19,20200509.0,NAH4,1930875395.0,1,2020-05-25,+ve
4778,4778,U001,0200769623,WAL-MAR trust,,2020.0,1930709257.0,2020-03-26,2020-03-27,2020-03-26,2020-04-10,USD,RV,27825.55,20200326.0,NAH4,1930709257.0,1,2020-04-11,+ve
4779,4779,U001,0200936373,SUPE llc,,2020.0,1930682794.0,2020-03-23,2020-03-21,2020-03-23,2020-04-07,USD,RV,95568.89,20200323.0,NAA8,1930682794.0,0,2020-04-07,null
4780,4780,U001,0200769623,WAL-MAR corp,,2020.0,1930683237.0,2020-03-22,2020-03-21,2020-03-22,2020-04-06,USD,RV,22195.4,20200322.0,NAH4,1930683237.0,1,2020-04-07,+ve
4781,4781,U001,0200769369,DI in,,2020.0,1930797507.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,41094.35,20200417.0,NAA8,1930797507.0,0,2020-05-02,null
4782,4782,U001,0200418007,AM associates,,2020.0,1930779938.0,2020-04-13,2020-04-13,2020-04-13,2020-04-28,USD,RV,9189.6,20200413.0,NAA8,1930779938.0,0,2020-04-28,null
4783,4783,U001,0200769623,WAL-MAR in,,2020.0,1930838458.0,2020-04-30,2020-04-29,2020-04-30,2020-05-15,USD,RV,1921.41,20200430.0,NAH4,1930838458.0,1,2020-05-16,+ve
4784,4784,U001,0200418007,AM llc,,2020.0,1930584049.0,2020-03-05,2020-02-29,2020-03-05,2020-05-09,USD,RV,1478.4,20200305.0,NAGD,1930584049.0,0,2020-05-09,null
4785,4785,U001,0200769623,WAL-MAR trust,,2020.0,1930801620.0,2020-04-19,2020-04-19,2020-04-19,2020-05-04,USD,RV,30591.77,20200419.0,NAH4,1930801620.0,1,2020-05-05,+ve
4786,4786,U001,0200769623,WAL-MAR co,,2020.0,1930661210.0,2020-03-18,2020-03-17,2020-03-18,2020-04-02,USD,RV,20080.1,20200318.0,NAH4,1930661210.0,1,2020-04-03,+ve
4787,4787,U001,0200762301,C&S WH us,,2020.0,1930798407.0,2020-04-19,2020-04-17,2020-04-19,2020-05-04,USD,RV,45309.45,20200419.0,NAC6,1930798407.0,1,2020-05-05,+ve
4788,4788,U001,0200799367,MCL ,,2020.0,1930776616.0,2020-04-13,2020-04-10,2020-04-13,2020-04-28,USD,RV,82701.33,20200413.0,NAA8,1930776616.0,0,2020-04-28,null
4789,4789,U001,0200769623,WAL-MAR in,,2020.0,1930674584.0,2020-03-20,2020-03-20,2020-03-20,2020-04-04,USD,RV,41275.7,20200320.0,NAH4,1930674584.0,1,2020-04-05,+ve
4790,4790,U001,0200803720,DEC corp,,2020.0,1930818783.0,2020-04-23,2020-04-23,2020-04-23,2020-05-09,USD,RV,13482.63,20200416.0,NAM4,1930818783.0,1,2020-05-10,+ve
4791,4791,U001,0200020431,DEC corp,,2020.0,1930817830.0,2020-04-23,2020-04-23,2020-04-23,2020-05-09,USD,RV,3680.42,20200416.0,NAM4,1930817830.0,1,2020-05-10,+ve
4792,4792,U001,0200769623,WAL-MAR associates,,2020.0,1930796184.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,44195.65,20200418.0,NAH4,1930796184.0,1,2020-05-04,+ve
4793,4793,U001,0200705742,DOT associates,,2020.0,1930832602.0,2020-04-27,2020-04-28,2020-04-27,2020-05-31,USD,RV,1805.03,20200427.0,NAAW,1930832602.0,0,2020-05-31,null
4794,4794,U001,0200769623,WAL-MAR co,,2020.0,1930794673.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1898.9,20200417.0,NAH4,1930794673.0,1,2020-05-03,+ve
4795,4795,U001,0200732755,KROGER trust,,2020.0,1930756099.0,2020-04-07,2020-04-06,2020-04-07,2020-04-22,USD,RV,107845.36,20200407.0,NAA8,1930756099.0,0,2020-04-22,null
4796,4796,U001,0200729290,KROGER associates,,2020.0,1930784377.0,2020-04-14,2020-04-15,2020-04-14,2020-04-29,USD,RV,26822.88,20200414.0,NAA8,1930784377.0,0,2020-04-29,null
4797,4797,U001,0200772670,ASSOCIAT ,,2020.0,1930780884.0,2020-04-13,2020-04-13,2020-04-13,2020-04-28,USD,RV,56458.95,20200413.0,NAU5,1930780884.0,1,2020-04-29,+ve
4798,4798,U001,0200769623,WAL-MAR associates,,2020.0,1930637280.0,2020-03-13,2020-03-11,2020-03-13,2020-03-28,USD,RV,17158.02,20200313.0,NAH4,1930637280.0,1,2020-03-29,+ve
4799,4799,U001,0200707822,PUBLI co,,2020.0,1930621491.0,2020-03-07,2020-03-08,2020-03-07,2020-03-22,USD,RV,75887.18,20200307.0,NAA8,1930621491.0,0,2020-03-22,null
4800,4800,CA02,0140105686,SYSC corp,,2020.0,2960628263.0,2020-04-14,2020-04-14,2020-04-14,2020-04-27,CAD,RV,29961.59,20200417.0,CA10,2960628263.0,-3,2020-04-24,null
4801,4801,U001,0200769623,WAL-MAR ,,2020.0,1930606723.0,2020-03-08,2020-03-05,2020-03-08,2020-03-23,USD,RV,12921.0,20200308.0,NAH4,1930606723.0,1,2020-03-24,+ve
4802,4802,U001,0200707741,SMART &  us,,2020.0,1930843148.0,2020-04-30,2020-04-30,2020-04-30,2020-05-15,USD,RV,91587.85,20200430.0,NAA8,1930843148.0,0,2020-05-15,null
4803,4803,U001,0200769623,WAL-MAR ,,2020.0,1930749874.0,2020-04-05,2020-04-04,2020-04-05,2020-04-20,USD,RV,46117.92,20200405.0,NAH4,1930749874.0,1,2020-04-21,+ve
4804,4804,CA02,0140106408,WAL-M systems,,2020.0,2960625442.0,2020-04-04,2020-04-05,2020-04-04,2020-04-14,CAD,RV,8405.97,20200404.0,CA10,2960625442.0,-3,2020-04-11,null
4805,4805,U001,0200769623,WAL-MAR corporation,,2020.0,1930832317.0,2020-04-28,2020-04-28,2020-04-28,2020-05-13,USD,RV,1322.22,20200428.0,NAH4,1930832317.0,1,2020-05-14,+ve
4806,4806,U001,CCU013,KRAFT F llc,,2020.0,1930630223.0,2020-03-10,2020-03-10,2020-03-10,2020-03-10,USD,RV,14218.8,20200310.0,NAX2,1930630223.0,1,2020-03-11,+ve
4807,4807,U001,0200418007,AM co,,2020.0,1930581062.0,2020-03-04,2020-02-29,2020-03-04,2020-05-08,USD,RV,1646.4,20200304.0,NAGD,1930581062.0,0,2020-05-08,null
4808,4808,U001,0200418007,AM us,,2020.0,1930639617.0,2020-03-16,2020-03-11,2020-03-16,2020-05-20,USD,RV,2419.2,20200316.0,NAGD,1930639617.0,0,2020-05-20,null
4809,4809,U001,0200762301,C&S WH systems,,2020.0,1930788208.0,2020-04-16,2020-04-15,2020-04-16,2020-05-01,USD,RV,17928.5,20200416.0,NAC6,1930788208.0,1,2020-05-02,+ve
4810,4810,U001,0200707822,PUBLI us,,2020.0,1930689575.0,2020-03-25,2020-03-24,2020-03-25,2020-04-09,USD,RV,81515.98,20200325.0,NAA8,1930689575.0,0,2020-04-09,null
4811,4811,CA02,0100034964,LFC/ZM in,,2020.0,2960617566.0,2020-02-28,2020-02-28,2020-02-28,2020-03-13,CAD,RV,8382.4,20200303.0,CA10,2960617566.0,-4,2020-03-09,null
4812,4812,U001,0200707741,SMART &  us,,2020.0,1930846911.0,2020-05-01,2020-05-01,2020-05-01,2020-05-16,USD,RV,64344.58,20200501.0,NAA8,1930846911.0,0,2020-05-16,null
4813,4813,U001,0200909198,TAP foundation,,2020.0,1930676751.0,2020-03-20,2020-03-20,2020-03-20,2020-04-04,USD,RV,29117.94,20200320.0,NAA8,1930676751.0,0,2020-04-04,null
4814,4814,U001,0200769623,WAL-MAR us,,2020.0,1930745977.0,2020-04-05,2020-04-04,2020-04-05,2020-04-20,USD,RV,33662.34,20200405.0,NAH4,1930745977.0,1,2020-04-21,+ve
